State,Latitude,Longitude,Pollutant,Average,Pollutant Standard
California,33.996359999999996,-117.4924,Ozone,0.051723000000000005,Ozone 8-hour 2015
California,33.67649,-117.33098000000001,Ozone,0.04966,Ozone 8-hour 2015
California,33.61235,-114.60208999999999,Ozone,0.037630000000000004,Ozone 8-hour 2015
California,38.71209,-121.38108999999999,Ozone,0.041119,Ozone 8-hour 2015
California,38.613779,-121.36801399999999,Ozone,0.040587,Ozone 8-hour 2015
California,38.56844,-121.49311000000002,Ozone,0.037709,Ozone 8-hour 2015
California,38.302591,-121.42083799999999,Ozone,0.040924,Ozone 8-hour 2015
California,38.683304,-121.16445700000001,Ozone,0.044777,Ozone 8-hour 2015
California,38.494475,-121.21113100000001,Ozone,0.040526,Ozone 8-hour 2015
California,36.843425,-121.3621,Ozone,0.037791000000000005,Ozone 8-hour 2015
California,36.48324,-121.15688,Ozone,0.042081,Ozone 8-hour 2015
California,34.89398,-117.024804,Ozone,0.048872000000000006,Ozone 8-hour 2015
California,34.2431,-117.27235,Ozone,0.058522000000000005,Ozone 8-hour 2015
California,34.4251,-117.5898,Ozone,0.053078999999999994,Ozone 8-hour 2015
California,34.510961,-117.32553999999999,Ozone,0.051006,Ozone 8-hour 2015
California,35.1019,-115.7767,Ozone,0.060326,Ozone 8-hour 2015
California,34.10374,-117.62913999999999,Ozone,0.049994,Ozone 8-hour 2015
California,35.77417,-117.3714,Ozone,0.046324000000000004,Ozone 8-hour 2015
California,34.10002,-117.49201000000001,Ozone,0.052734,Ozone 8-hour 2015
California,34.41639,-117.2858,Ozone,0.052583000000000005,Ozone 8-hour 2015
California,34.05977,-117.14731,Ozone,0.058861000000000004,Ozone 8-hour 2015
California,34.06957,-116.38893,Ozone,0.05450700000000001,Ozone 8-hour 2015
California,34.106678,-117.27406299999998,Ozone,0.056230999999999996,Ozone 8-hour 2015
California,32.631242,-117.05908799999999,Ozone,0.04147,Ozone 8-hour 2015
California,32.842318,-116.768293,Ozone,0.052101,Ozone 8-hour 2015
California,33.217055,-117.39617700000001,Ozone,0.039032,Ozone 8-hour 2015
California,32.57816,-116.92135,Ozone,0.041081,Ozone 8-hour 2015
California,32.845709,-117.12396399999999,Ozone,0.043063,Ozone 8-hour 2015
California,32.789565,-116.944308,Ozone,0.045897,Ozone 8-hour 2015
California,32.710177,-117.142665,Ozone,0.039644,Ozone 8-hour 2015
California,33.362593,-117.09023,Ozone,0.041588,Ozone 8-hour 2015
California,37.765946,-122.39904399999999,Ozone,0.031793,Ozone 8-hour 2015
California,37.950741,-121.268523,Ozone,0.03726,Ozone 8-hour 2015
California,37.682635,-121.442495,Ozone,0.042588,Ozone 8-hour 2015
California,35.614668,-120.656912,Ozone,0.039217,Ozone 8-hour 2015
California,35.25651,-120.6693,Ozone,0.035809,Ozone 8-hour 2015
California,35.36631,-120.84271000000001,Ozone,0.036174,Ozone 8-hour 2015
California,35.031459999999996,-120.50103,Ozone,0.036966000000000006,Ozone 8-hour 2015
California,35.49453,-120.66617,Ozone,0.038939,Ozone 8-hour 2015
California,35.643679999999996,-120.23135,Ozone,0.042911000000000005,Ozone 8-hour 2015
California,35.35472,-120.04019,Ozone,0.045701,Ozone 8-hour 2015
California,37.482934,-122.20336999999999,Ozone,0.032678,Ozone 8-hour 2015
California,34.46245,-120.02551000000001,Ozone,0.040897,Ozone 8-hour 2015
California,34.427775,-119.69121799999999,Ozone,0.039656,Ozone 8-hour 2015
California,34.942871999999994,-120.43561100000001,Ozone,0.032331,Ozone 8-hour 2015
California,34.725352,-120.42871699999999,Ozone,0.03923,Ozone 8-hour 2015
California,34.54166,-119.79146000000001,Ozone,0.041181999999999996,Ozone 8-hour 2015
California,34.527440000000006,-120.1965,Ozone,0.027511,Ozone 8-hour 2015
California,34.403052,-119.45791399999999,Ozone,0.043757,Ozone 8-hour 2015
California,34.489740000000005,-120.04692,Ozone,0.043389,Ozone 8-hour 2015
California,34.63782,-120.4575,Ozone,0.020109000000000002,Ozone 8-hour 2015
California,34.44551,-119.8284,Ozone,0.037226999999999996,Ozone 8-hour 2015
California,34.605819,-120.075069,Ozone,0.039233,Ozone 8-hour 2015
California,36.999571,-121.574684,Ozone,0.037558999999999995,Ozone 8-hour 2015
California,37.348496999999995,-121.894898,Ozone,0.034852999999999995,Ozone 8-hour 2015
California,37.226862,-121.979675,Ozone,0.036172,Ozone 8-hour 2015
California,37.079378999999996,-121.600031,Ozone,0.039279,Ozone 8-hour 2015
California,36.98332,-121.98822,Ozone,0.035425,Ozone 8-hour 2015
California,40.550129999999996,-122.38091999999999,Ozone,0.037048000000000005,Ozone 8-hour 2015
California,40.452913,-122.29886599999999,Ozone,0.040234,Ozone 8-hour 2015
California,40.689253,-122.402194,Ozone,0.038436,Ozone 8-hour 2015
California,40.53999,-121.57646000000001,Ozone,0.042773,Ozone 8-hour 2015
California,41.726892,-122.633579,Ozone,0.03512,Ozone 8-hour 2015
California,38.102507,-122.237976,Ozone,0.034448,Ozone 8-hour 2015
California,38.227066,-122.075624,Ozone,0.035720999999999996,Ozone 8-hour 2015
California,38.35655,-121.94986000000002,Ozone,0.039074,Ozone 8-hour 2015
California,38.403765,-122.818294,Ozone,0.032510000000000004,Ozone 8-hour 2015
California,38.654069,-122.901857,Ozone,0.035063,Ozone 8-hour 2015
California,37.642165000000006,-120.994212,Ozone,0.04216,Ozone 8-hour 2015
California,37.488316999999995,-120.836008,Ozone,0.042986,Ozone 8-hour 2015
California,39.138773,-121.618549,Ozone,0.036175,Ozone 8-hour 2015
California,39.205572,-121.82036200000002,Ozone,0.048957,Ozone 8-hour 2015
California,40.262071999999996,-122.092766,Ozone,0.04942,Ozone 8-hour 2015
California,40.17093,-122.25556,Ozone,0.041227999999999994,Ozone 8-hour 2015
California,36.566128000000006,-118.7777,Ozone,0.056614,Ozone 8-hour 2015
California,36.566128000000006,-118.7777,Ozone,0.056614,Ozone 8-hour 2015
California,36.489470000000004,-118.82915,Ozone,0.051067,Ozone 8-hour 2015
California,36.332179,-119.291228,Ozone,0.046647,Ozone 8-hour 2015
California,36.031831,-119.05501799999999,Ozone,0.047029,Ozone 8-hour 2015
California,37.98178,-120.378551,Ozone,0.046438,Ozone 8-hour 2015
California,34.210169,-118.87050900000001,Ozone,0.043897000000000005,Ozone 8-hour 2015
California,34.404281,-118.80998000000001,Ozone,0.045701,Ozone 8-hour 2015
