State,Latitude,Longitude,Pollutant,Average,Pollutant Standard
Colorado,40.086944,-108.761389,PM2.5 - Local Conditions,7.894647999999999,PM25 Annual 2012
Colorado,40.414877000000004,-104.70693,PM2.5 - Local Conditions,9.031956,PM25 Annual 2012
Colorado,40.209387,-104.82405,PM2.5 - Local Conditions,7.297521000000001,PM25 Annual 2012
Connecticut,41.170833,-73.194722,PM2.5 - Local Conditions,6.026667,PM25 Annual 2012
Connecticut,41.170833,-73.194722,PM2.5 - Local Conditions,7.844658,PM25 Annual 2012
Connecticut,41.399167,-73.443056,PM2.5 - Local Conditions,6.095,PM25 Annual 2012
Connecticut,41.399167,-73.443056,PM2.5 - Local Conditions,7.939547999999999,PM25 Annual 2012
Connecticut,41.771444,-72.679923,PM2.5 - Local Conditions,6.2445379999999995,PM25 Annual 2012
Connecticut,41.771444,-72.679923,PM2.5 - Local Conditions,7.670248,PM25 Annual 2012
Connecticut,41.784721999999995,-72.63166700000001,PM2.5 - Local Conditions,5.030508,PM25 Annual 2012
Connecticut,41.784721999999995,-72.63166700000001,PM2.5 - Local Conditions,6.9452050000000005,PM25 Annual 2012
Connecticut,41.821342,-73.297257,PM2.5 - Local Conditions,3.8008330000000004,PM25 Annual 2012
Connecticut,41.821342,-73.297257,PM2.5 - Local Conditions,4.998131,PM25 Annual 2012
Connecticut,41.3014,-72.90287099999999,PM2.5 - Local Conditions,6.259167,PM25 Annual 2012
Connecticut,41.3014,-72.90287099999999,PM2.5 - Local Conditions,6.070492,PM25 Annual 2012
Connecticut,41.3014,-72.90287099999999,PM2.5 - Local Conditions,7.861403999999999,PM25 Annual 2012
Connecticut,41.3014,-72.90287099999999,PM2.5 - Local Conditions,7.681767999999999,PM25 Annual 2012
Connecticut,41.550556,-73.043611,PM2.5 - Local Conditions,6.378947,PM25 Annual 2012
Connecticut,41.550556,-73.043611,PM2.5 - Local Conditions,7.786777000000001,PM25 Annual 2012
Connecticut,41.35362,-72.07882,PM2.5 - Local Conditions,5.011667,PM25 Annual 2012
Connecticut,41.35362,-72.07882,PM2.5 - Local Conditions,6.520442,PM25 Annual 2012
Delaware,38.986672,-75.5568,PM2.5 - Local Conditions,7.593388,PM25 Annual 2012
Delaware,39.155,-75.518056,PM2.5 - Local Conditions,6.2466669999999995,PM25 Annual 2012
Delaware,39.761111,-75.49194399999999,PM2.5 - Local Conditions,6.955446,PM25 Annual 2012
Delaware,39.5513,-75.732,PM2.5 - Local Conditions,6.501266,PM25 Annual 2012
Delaware,39.5513,-75.732,PM2.5 - Local Conditions,7.803014,PM25 Annual 2012
Delaware,39.57768,-75.6036,PM2.5 - Local Conditions,6.832055,PM25 Annual 2012
Delaware,39.691962,-75.761299,PM2.5 - Local Conditions,7.488119,PM25 Annual 2012
Delaware,39.739444,-75.55805600000001,PM2.5 - Local Conditions,7.584589,PM25 Annual 2012
Delaware,39.739444,-75.55805600000001,PM2.5 - Local Conditions,8.474,PM25 Annual 2012
Delaware,39.739444,-75.55805600000001,PM2.5 - Local Conditions,8.763554,PM25 Annual 2012
Delaware,38.6539,-75.6106,PM2.5 - Local Conditions,7.606575,PM25 Annual 2012
District Of Columbia,38.895571999999994,-76.958072,PM2.5 - Local Conditions,8.318414,PM25 Annual 2012
District Of Columbia,38.895571999999994,-76.958072,PM2.5 - Local Conditions,8.165156,PM25 Annual 2012
District Of Columbia,38.895571999999994,-76.958072,PM2.5 - Local Conditions,8.318414,PM25 Annual 2012
District Of Columbia,38.921847,-77.013178,PM2.5 - Local Conditions,8.00084,PM25 Annual 2012
District Of Columbia,38.921847,-77.013178,PM2.5 - Local Conditions,8.00084,PM25 Annual 2012
District Of Columbia,38.921847,-77.013178,PM2.5 - Local Conditions,7.923528999999999,PM25 Annual 2012
District Of Columbia,38.921847,-77.013178,PM2.5 - Local Conditions,7.554369,PM25 Annual 2012
District Of Columbia,38.89477,-76.95342600000001,PM2.5 - Local Conditions,8.87135,PM25 Annual 2012
District Of Columbia,38.89477,-76.95342600000001,PM2.5 - Local Conditions,8.74876,PM25 Annual 2012
District Of Columbia,38.89477,-76.95342600000001,PM2.5 - Local Conditions,8.87135,PM25 Annual 2012
District Of Columbia,38.875161,-77.012816,PM2.5 - Local Conditions,7.95927,PM25 Annual 2012
District Of Columbia,38.875161,-77.012816,PM2.5 - Local Conditions,7.868539,PM25 Annual 2012
District Of Columbia,38.875161,-77.012816,PM2.5 - Local Conditions,7.95927,PM25 Annual 2012
Florida,29.706111,-82.387778,PM2.5 - Local Conditions,6.959574000000001,PM25 Annual 2012
Florida,29.706111,-82.387778,PM2.5 - Local Conditions,6.664286,PM25 Annual 2012
Florida,29.566112,-82.26608,PM2.5 - Local Conditions,7.075989,PM25 Annual 2012
Florida,29.566112,-82.26608,PM2.5 - Local Conditions,6.374074,PM25 Annual 2012
Florida,28.053611,-80.62861099999999,PM2.5 - Local Conditions,5.304167,PM25 Annual 2012
Florida,28.053611,-80.62861099999999,PM2.5 - Local Conditions,7.1,PM25 Annual 2012
Florida,26.053889,-80.25694399999999,PM2.5 - Local Conditions,5.889744,PM25 Annual 2012
Florida,26.053889,-80.25694399999999,PM2.5 - Local Conditions,6.860869999999999,PM25 Annual 2012
Florida,26.053889,-80.25694399999999,PM2.5 - Local Conditions,6.4957139999999995,PM25 Annual 2012
Florida,26.132676999999997,-80.16981700000001,PM2.5 - Local Conditions,8.866097,PM25 Annual 2012
Florida,26.292025,-80.09647,PM2.5 - Local Conditions,6.503846,PM25 Annual 2012
Florida,26.292025,-80.09647,PM2.5 - Local Conditions,6.727519,PM25 Annual 2012
Florida,26.294166999999998,-80.176389,PM2.5 - Local Conditions,5.603333,PM25 Annual 2012
Florida,26.294166999999998,-80.176389,PM2.5 - Local Conditions,6.883036,PM25 Annual 2012
Florida,30.135796999999997,-81.633981,PM2.5 - Local Conditions,6.6268910000000005,PM25 Annual 2012
Florida,30.135796999999997,-81.633981,PM2.5 - Local Conditions,7.192308000000001,PM25 Annual 2012
Florida,30.354722,-81.54777800000001,PM2.5 - Local Conditions,6.803389999999999,PM25 Annual 2012
Florida,30.354722,-81.54777800000001,PM2.5 - Local Conditions,6.75,PM25 Annual 2012
Florida,30.262778000000004,-81.606833,PM2.5 - Local Conditions,8.622384,PM25 Annual 2012
Florida,30.525367,-87.20355,PM2.5 - Local Conditions,7.261017,PM25 Annual 2012
Florida,30.525367,-87.20355,PM2.5 - Local Conditions,7.826667,PM25 Annual 2012
Florida,30.525367,-87.20355,PM2.5 - Local Conditions,9.629545,PM25 Annual 2012
Florida,27.955133,-82.469532,PM2.5 - Local Conditions,7.455488000000001,PM25 Annual 2012
Florida,27.96565,-82.2304,PM2.5 - Local Conditions,7.159322,PM25 Annual 2012
Florida,27.96565,-82.2304,PM2.5 - Local Conditions,7.4681820000000005,PM25 Annual 2012
Florida,27.96565,-82.2304,PM2.5 - Local Conditions,7.806564,PM25 Annual 2012
Florida,26.602016,-81.87790799999999,PM2.5 - Local Conditions,7.38,PM25 Annual 2012
Florida,30.439721999999996,-84.346389,PM2.5 - Local Conditions,7.599167,PM25 Annual 2012
Florida,30.439721999999996,-84.346389,PM2.5 - Local Conditions,7.7466669999999995,PM25 Annual 2012
Florida,25.941944,-80.326389,PM2.5 - Local Conditions,6.361739,PM25 Annual 2012
Florida,25.794222,-80.215556,PM2.5 - Local Conditions,6.877778,PM25 Annual 2012
Florida,25.794222,-80.215556,PM2.5 - Local Conditions,7.656657000000001,PM25 Annual 2012
Florida,25.471944,-80.482778,PM2.5 - Local Conditions,6.595725999999999,PM25 Annual 2012
Florida,28.596389000000002,-81.3625,PM2.5 - Local Conditions,6.527299,PM25 Annual 2012
Florida,26.687606,-80.219619,PM2.5 - Local Conditions,6.65463,PM25 Annual 2012
Florida,26.456944,-80.09277800000001,PM2.5 - Local Conditions,5.930357,PM25 Annual 2012
Florida,27.946688,-82.731767,PM2.5 - Local Conditions,6.721852,PM25 Annual 2012
Florida,27.785866,-82.739875,PM2.5 - Local Conditions,7.659331,PM25 Annual 2012
Florida,27.986283,-82.78215,PM2.5 - Local Conditions,6.288889,PM25 Annual 2012
Florida,28.028889000000003,-81.972222,PM2.5 - Local Conditions,7.741192999999999,PM25 Annual 2012
Florida,27.290556,-82.507222,PM2.5 - Local Conditions,6.827197999999999,PM25 Annual 2012
Florida,28.746111,-81.310556,PM2.5 - Local Conditions,5.683333,PM25 Annual 2012
Florida,28.746111,-81.310556,PM2.5 - Local Conditions,6.853561,PM25 Annual 2012
Florida,29.206667,-81.0525,PM2.5 - Local Conditions,7.494895,PM25 Annual 2012
Georgia,32.777465,-83.640996,PM2.5 - Local Conditions,9.102542,PM25 Annual 2012
Georgia,32.777465,-83.640996,PM2.5 - Local Conditions,8.625926,PM25 Annual 2012
Georgia,32.805264,-83.54349300000001,PM2.5 - Local Conditions,7.3394960000000005,PM25 Annual 2012
Georgia,32.805264,-83.54349300000001,PM2.5 - Local Conditions,8.60031,PM25 Annual 2012
Georgia,32.110679,-81.161823,PM2.5 - Local Conditions,7.652663,PM25 Annual 2012
Georgia,32.090779,-81.130222,PM2.5 - Local Conditions,8.971069,PM25 Annual 2012
Georgia,33.918137,-83.344385,PM2.5 - Local Conditions,6.032143,PM25 Annual 2012
Georgia,33.918137,-83.344385,PM2.5 - Local Conditions,9.935328,PM25 Annual 2012
Georgia,33.918137,-83.344385,PM2.5 - Local Conditions,9.403509,PM25 Annual 2012
Georgia,33.610845,-84.39071700000001,PM2.5 - Local Conditions,8.694958,PM25 Annual 2012
Georgia,34.015436,-84.607423,PM2.5 - Local Conditions,8.647934,PM25 Annual 2012
Georgia,31.513097,-82.749971,PM2.5 - Local Conditions,7.18843,PM25 Annual 2012
Georgia,33.6878,-84.2905,PM2.5 - Local Conditions,8.283333,PM25 Annual 2012
Georgia,33.6878,-84.2905,PM2.5 - Local Conditions,8.852222,PM25 Annual 2012
Georgia,33.6878,-84.2905,PM2.5 - Local Conditions,9.565922,PM25 Annual 2012
Georgia,31.5776,-84.0998,PM2.5 - Local Conditions,9.225287,PM25 Annual 2012
Georgia,31.5776,-84.0998,PM2.5 - Local Conditions,10.733333,PM25 Annual 2012
Georgia,31.5776,-84.0998,PM2.5 - Local Conditions,10.625948,PM25 Annual 2012
Georgia,33.802240999999995,-84.435618,PM2.5 - Local Conditions,9.09,PM25 Annual 2012
Georgia,33.7784,-84.3914,PM2.5 - Local Conditions,9.516529,PM25 Annual 2012
Georgia,31.169805,-81.495035,PM2.5 - Local Conditions,7.635455,PM25 Annual 2012
Georgia,33.9632,-84.0691,PM2.5 - Local Conditions,10.801466,PM25 Annual 2012
Georgia,34.2993,-83.8134,PM2.5 - Local Conditions,9.347941,PM25 Annual 2012
Georgia,32.6056,-83.5978,PM2.5 - Local Conditions,7.8547009999999995,PM25 Annual 2012
Georgia,32.6056,-83.5978,PM2.5 - Local Conditions,10.21092,PM25 Annual 2012
Georgia,30.8486,-83.2933,PM2.5 - Local Conditions,7.527193,PM25 Annual 2012
Georgia,32.4842,-84.9789,PM2.5 - Local Conditions,9.083051,PM25 Annual 2012
Georgia,32.521271999999996,-84.94463499999999,PM2.5 - Local Conditions,8.738983000000001,PM25 Annual 2012
Georgia,32.4297,-84.9316,PM2.5 - Local Conditions,8.621667,PM25 Annual 2012
Georgia,33.4339,-82.0224,PM2.5 - Local Conditions,10.656267999999999,PM25 Annual 2012
Georgia,34.9788,-85.3009,PM2.5 - Local Conditions,8.155238,PM25 Annual 2012
Georgia,34.9788,-85.3009,PM2.5 - Local Conditions,9.36169,PM25 Annual 2012
Georgia,32.967359,-82.806871,PM2.5 - Local Conditions,8.168,PM25 Annual 2012
Georgia,32.967359,-82.806871,PM2.5 - Local Conditions,8.405882,PM25 Annual 2012
Hawaii,19.4308,-155.2578,PM2.5 - Local Conditions,-1.006569,PM25 Annual 2012
Hawaii,19.717562,-155.11053,PM2.5 - Local Conditions,3.1979889999999997,PM25 Annual 2012
Hawaii,19.717562,-155.11053,PM2.5 - Local Conditions,3.144253,PM25 Annual 2012
Hawaii,19.717562,-155.11053,PM2.5 - Local Conditions,3.1979889999999997,PM25 Annual 2012
Hawaii,19.717562,-155.11053,PM2.5 - Local Conditions,3.3745760000000002,PM25 Annual 2012
Hawaii,19.509778,-155.91341699999998,PM2.5 - Local Conditions,2.263611,PM25 Annual 2012
Hawaii,19.509778,-155.91341699999998,PM2.5 - Local Conditions,2.263611,PM25 Annual 2012
Hawaii,19.509778,-155.91341699999998,PM2.5 - Local Conditions,2.237222,PM25 Annual 2012
Hawaii,19.509778,-155.91341699999998,PM2.5 - Local Conditions,2.443132,PM25 Annual 2012
Hawaii,19.509778,-155.91341699999998,PM2.5 - Local Conditions,2.36044,PM25 Annual 2012
Hawaii,19.509778,-155.91341699999998,PM2.5 - Local Conditions,2.443132,PM25 Annual 2012
Hawaii,19.2039,-155.480183,PM2.5 - Local Conditions,2.693239,PM25 Annual 2012
Hawaii,19.2039,-155.480183,PM2.5 - Local Conditions,2.6,PM25 Annual 2012
Hawaii,19.2039,-155.480183,PM2.5 - Local Conditions,2.693239,PM25 Annual 2012
Hawaii,19.117561,-155.77813600000002,PM2.5 - Local Conditions,2.479592,PM25 Annual 2012
Hawaii,19.117561,-155.77813600000002,PM2.5 - Local Conditions,2.6034990000000002,PM25 Annual 2012
Hawaii,19.117561,-155.77813600000002,PM2.5 - Local Conditions,2.6034990000000002,PM25 Annual 2012
Hawaii,19.555444,-155.102028,PM2.5 - Local Conditions,1.661625,PM25 Annual 2012
Hawaii,19.555444,-155.102028,PM2.5 - Local Conditions,1.604482,PM25 Annual 2012
Hawaii,19.555444,-155.102028,PM2.5 - Local Conditions,1.661625,PM25 Annual 2012
Hawaii,21.323745000000002,-158.08861299999998,PM2.5 - Local Conditions,1.80086,PM25 Annual 2012
Hawaii,21.323745000000002,-158.08861299999998,PM2.5 - Local Conditions,3.5953269999999997,PM25 Annual 2012
Hawaii,21.307579999999998,-157.85542,PM2.5 - Local Conditions,3.23477,PM25 Annual 2012
Hawaii,21.303382,-157.871171,PM2.5 - Local Conditions,3.8621550000000004,PM25 Annual 2012
Hawaii,21.392833,-157.969126,PM2.5 - Local Conditions,3.274095,PM25 Annual 2012
Hawaii,21.949599,-159.36624,PM2.5 - Local Conditions,2.906471,PM25 Annual 2012
Hawaii,20.780997,-156.446373,PM2.5 - Local Conditions,4.1504199999999996,PM25 Annual 2012
Hawaii,20.869626999999998,-156.493626,PM2.5 - Local Conditions,3.4133129999999996,PM25 Annual 2012
Idaho,43.600699,-116.347853,PM2.5 - Local Conditions,5.2617389999999995,PM25 Annual 2012
Idaho,43.600699,-116.347853,PM2.5 - Local Conditions,5.322951,PM25 Annual 2012
Idaho,47.316577,-116.571281,PM2.5 - Local Conditions,10.070808999999999,PM25 Annual 2012
Idaho,47.316577,-116.571281,PM2.5 - Local Conditions,10.070808999999999,PM25 Annual 2012
Idaho,47.316577,-116.571281,PM2.5 - Local Conditions,10.019825,PM25 Annual 2012
Idaho,47.316577,-116.571281,PM2.5 - Local Conditions,10.125,PM25 Annual 2012
Idaho,47.316577,-116.571281,PM2.5 - Local Conditions,10.201538000000001,PM25 Annual 2012
Idaho,47.316577,-116.571281,PM2.5 - Local Conditions,10.201538000000001,PM25 Annual 2012
Idaho,43.58031,-116.562676,PM2.5 - Local Conditions,6.860185,PM25 Annual 2012
Idaho,42.082221999999994,-111.864167,PM2.5 - Local Conditions,5.793948,PM25 Annual 2012
Idaho,42.68,-114.2525,PM2.5 - Local Conditions,3.927479,PM25 Annual 2012
Idaho,45.181897,-113.890285,PM2.5 - Local Conditions,8.207825999999999,PM25 Annual 2012
Idaho,47.536389,-116.236667,PM2.5 - Local Conditions,9.655682,PM25 Annual 2012
Idaho,47.536389,-116.236667,PM2.5 - Local Conditions,9.655682,PM25 Annual 2012
Idaho,47.536389,-116.236667,PM2.5 - Local Conditions,9.605158,PM25 Annual 2012
Illinois,40.123886,-88.240553,PM2.5 - Local Conditions,7.542609,PM25 Annual 2012
Illinois,40.05278,-88.37250999999999,PM2.5 - Local Conditions,7.6776860000000005,PM25 Annual 2012
Illinois,40.05278,-88.37250999999999,PM2.5 - Local Conditions,7.922507,PM25 Annual 2012
Illinois,41.670992,-87.732457,PM2.5 - Local Conditions,7.981132000000001,PM25 Annual 2012
Illinois,41.687165,-87.539315,PM2.5 - Local Conditions,9.633673,PM25 Annual 2012
Illinois,41.687165,-87.539315,PM2.5 - Local Conditions,8.65,PM25 Annual 2012
Illinois,41.965485,-87.749928,PM2.5 - Local Conditions,9.1625,PM25 Annual 2012
Illinois,41.912739,-87.722673,PM2.5 - Local Conditions,8.633929,PM25 Annual 2012
Illinois,41.7514,-87.713488,PM2.5 - Local Conditions,8.259322000000001,PM25 Annual 2012
Illinois,41.57862,-87.557406,PM2.5 - Local Conditions,10.541775999999999,PM25 Annual 2012
Illinois,41.80118,-87.832349,PM2.5 - Local Conditions,9.970536,PM25 Annual 2012
Illinois,41.80118,-87.832349,PM2.5 - Local Conditions,9.438889,PM25 Annual 2012
Illinois,41.965193,-87.876265,PM2.5 - Local Conditions,10.841228,PM25 Annual 2012
Illinois,41.782765999999995,-87.80537700000001,PM2.5 - Local Conditions,9.303478,PM25 Annual 2012
Illinois,41.782765999999995,-87.80537700000001,PM2.5 - Local Conditions,11.3,PM25 Annual 2012
Illinois,42.060285,-87.863225,PM2.5 - Local Conditions,10.345455000000001,PM25 Annual 2012
Illinois,42.139996000000004,-87.799227,PM2.5 - Local Conditions,7.704274000000001,PM25 Annual 2012
Illinois,42.139996000000004,-87.799227,PM2.5 - Local Conditions,8.486872,PM25 Annual 2012
Illinois,41.864426,-87.748902,PM2.5 - Local Conditions,9.011864,PM25 Annual 2012
Illinois,41.771071,-88.152534,PM2.5 - Local Conditions,10.236398,PM25 Annual 2012
Illinois,38.082155,-88.624943,PM2.5 - Local Conditions,8.245133000000001,PM25 Annual 2012
Illinois,39.101439,-90.344494,PM2.5 - Local Conditions,7.939063000000001,PM25 Annual 2012
Illinois,42.050403,-88.280015,PM2.5 - Local Conditions,8.511503999999999,PM25 Annual 2012
Illinois,41.784717,-88.329374,PM2.5 - Local Conditions,8.888235,PM25 Annual 2012
Illinois,41.784717,-88.329374,PM2.5 - Local Conditions,7.925,PM25 Annual 2012
Illinois,42.221441999999996,-88.242207,PM2.5 - Local Conditions,7.7898309999999995,PM25 Annual 2012
Illinois,40.518735,-88.99689599999999,PM2.5 - Local Conditions,9.195265,PM25 Annual 2012
Illinois,40.518735,-88.99689599999999,PM2.5 - Local Conditions,8.824722,PM25 Annual 2012
Illinois,39.866834000000004,-88.92559399999999,PM2.5 - Local Conditions,9.509722,PM25 Annual 2012
Illinois,38.700632,-90.144763,PM2.5 - Local Conditions,11.235714,PM25 Annual 2012
Illinois,38.704534,-90.139675,PM2.5 - Local Conditions,10.452632000000001,PM25 Annual 2012
Illinois,38.704534,-90.139675,PM2.5 - Local Conditions,10.381132000000001,PM25 Annual 2012
Illinois,38.903085,-90.143168,PM2.5 - Local Conditions,9.088182000000002,PM25 Annual 2012
Illinois,38.860669,-90.105851,PM2.5 - Local Conditions,9.05625,PM25 Annual 2012
Illinois,40.697007,-89.584737,PM2.5 - Local Conditions,8.041025999999999,PM25 Annual 2012
Illinois,38.176278,-89.788459,PM2.5 - Local Conditions,7.058091,PM25 Annual 2012
Illinois,41.514727,-90.51735,PM2.5 - Local Conditions,8.561389,PM25 Annual 2012
Illinois,38.612034,-90.160477,PM2.5 - Local Conditions,9.155357,PM25 Annual 2012
Illinois,39.831921,-89.644164,PM2.5 - Local Conditions,8.188983,PM25 Annual 2012
Illinois,41.526885,-88.116474,PM2.5 - Local Conditions,9.752078,PM25 Annual 2012
Illinois,41.221537,-88.190967,PM2.5 - Local Conditions,8.736261,PM25 Annual 2012
Illinois,42.266999999999996,-89.08917,PM2.5 - Local Conditions,10.314931,PM25 Annual 2012
Indiana,41.094965,-85.101816,PM2.5 - Local Conditions,8.94051,PM25 Annual 2012
Indiana,39.237457,-85.89133199999999,PM2.5 - Local Conditions,6.909412,PM25 Annual 2012
Indiana,38.277704,-85.740099,PM2.5 - Local Conditions,8.593333,PM25 Annual 2012
Indiana,38.393822,-85.664118,PM2.5 - Local Conditions,7.405556,PM25 Annual 2012
Indiana,38.393822,-85.664118,PM2.5 - Local Conditions,7.22,PM25 Annual 2012
Indiana,38.288191,-85.741337,PM2.5 - Local Conditions,9.066667,PM25 Annual 2012
Indiana,38.288191,-85.741337,PM2.5 - Local Conditions,9.615026,PM25 Annual 2012
Indiana,40.199502,-85.387908,PM2.5 - Local Conditions,8.335,PM25 Annual 2012
Indiana,38.391799,-86.929668,PM2.5 - Local Conditions,8.430252000000001,PM25 Annual 2012
Indiana,41.657154999999996,-85.968446,PM2.5 - Local Conditions,8.189355,PM25 Annual 2012
Indiana,38.985477,-86.99041899999999,PM2.5 - Local Conditions,7.709244,PM25 Annual 2012
Indiana,39.960884,-85.93954599999999,PM2.5 - Local Conditions,8.3125,PM25 Annual 2012
Indiana,39.928804,-86.078775,PM2.5 - Local Conditions,10.156481,PM25 Annual 2012
Indiana,40.009544,-85.52346999999999,PM2.5 - Local Conditions,7.679832000000001,PM25 Annual 2012
Indiana,40.481347,-86.109688,PM2.5 - Local Conditions,7.305523,PM25 Annual 2012
Indiana,41.636127,-87.440843,PM2.5 - Local Conditions,8.752542,PM25 Annual 2012
Indiana,41.606667,-87.304722,PM2.5 - Local Conditions,8.455085,PM25 Annual 2012
Indiana,41.606667,-87.304722,PM2.5 - Local Conditions,7.83625,PM25 Annual 2012
Indiana,41.573239,-87.405905,PM2.5 - Local Conditions,9.350413,PM25 Annual 2012
Indiana,41.598504999999996,-87.342991,PM2.5 - Local Conditions,9.213158,PM25 Annual 2012
Indiana,41.598504999999996,-87.342991,PM2.5 - Local Conditions,8.223214,PM25 Annual 2012
Indiana,41.653446,-87.435435,PM2.5 - Local Conditions,11.947826,PM25 Annual 2012
Indiana,41.653446,-87.435435,PM2.5 - Local Conditions,12.944262,PM25 Annual 2012
Indiana,41.594427,-87.495044,PM2.5 - Local Conditions,8.620339,PM25 Annual 2012
Indiana,41.594427,-87.495044,PM2.5 - Local Conditions,10.254412,PM25 Annual 2012
Indiana,41.707212,-86.891216,PM2.5 - Local Conditions,7.873728999999999,PM25 Annual 2012
Indiana,40.125703,-85.65218399999999,PM2.5 - Local Conditions,8.433518,PM25 Annual 2012
Indiana,39.744993,-86.166464,PM2.5 - Local Conditions,10.640171,PM25 Annual 2012
Indiana,39.810833,-86.11444399999999,PM2.5 - Local Conditions,9.357142999999999,PM25 Annual 2012
Indiana,39.810833,-86.11444399999999,PM2.5 - Local Conditions,9.792727000000001,PM25 Annual 2012
Indiana,39.788903000000005,-86.214628,PM2.5 - Local Conditions,10.334746,PM25 Annual 2012
Indiana,39.788903000000005,-86.214628,PM2.5 - Local Conditions,9.810345,PM25 Annual 2012
Indiana,39.788903000000005,-86.214628,PM2.5 - Local Conditions,10.788300999999999,PM25 Annual 2012
Indiana,39.774978999999995,-86.12201999999999,PM2.5 - Local Conditions,9.530973,PM25 Annual 2012
Indiana,39.758855,-86.115415,PM2.5 - Local Conditions,9.493277,PM25 Annual 2012
Indiana,39.787933,-86.13088,PM2.5 - Local Conditions,10.289256,PM25 Annual 2012
Indiana,39.787933,-86.13088,PM2.5 - Local Conditions,12.53538,PM25 Annual 2012
Indiana,39.159383,-86.504762,PM2.5 - Local Conditions,7.561344999999999,PM25 Annual 2012
Indiana,39.159383,-86.504762,PM2.5 - Local Conditions,7.204117999999999,PM25 Annual 2012
Indiana,41.6175,-87.199167,PM2.5 - Local Conditions,8.282371000000001,PM25 Annual 2012
Indiana,41.696659999999994,-86.214722,PM2.5 - Local Conditions,8.277586,PM25 Annual 2012
Indiana,41.696659999999994,-86.214722,PM2.5 - Local Conditions,7.703448,PM25 Annual 2012
Indiana,41.696659999999994,-86.214722,PM2.5 - Local Conditions,8.282111,PM25 Annual 2012
Indiana,38.167522999999996,-86.983214,PM2.5 - Local Conditions,7.917949,PM25 Annual 2012
Indiana,39.044992,-87.258969,PM2.5 - Local Conditions,8.124138,PM25 Annual 2012
Indiana,40.431639000000004,-86.8525,PM2.5 - Local Conditions,8.776353,PM25 Annual 2012
Indiana,37.974436,-87.532289,PM2.5 - Local Conditions,8.694118,PM25 Annual 2012
Indiana,38.013333,-87.57722199999999,PM2.5 - Local Conditions,8.405882,PM25 Annual 2012
Indiana,38.013333,-87.57722199999999,PM2.5 - Local Conditions,7.712011,PM25 Annual 2012
Indiana,39.485987,-87.401312,PM2.5 - Local Conditions,9.280992,PM25 Annual 2012
Indiana,39.485987,-87.401312,PM2.5 - Local Conditions,9.709402,PM25 Annual 2012
Indiana,39.485987,-87.401312,PM2.5 - Local Conditions,8.565903,PM25 Annual 2012
Indiana,41.169646,-85.629292,PM2.5 - Local Conditions,7.990264999999999,PM25 Annual 2012
Indiana,41.169646,-85.629292,PM2.5 - Local Conditions,8.318966,PM25 Annual 2012
Iowa,42.501543,-92.316017,PM2.5 - Local Conditions,7.670833,PM25 Annual 2012
Iowa,41.823283,-90.21198199999999,PM2.5 - Local Conditions,8.971667,PM25 Annual 2012
Iowa,41.874999,-90.17757399999999,PM2.5 - Local Conditions,8.234711,PM25 Annual 2012
Iowa,41.657232,-91.503478,PM2.5 - Local Conditions,7.611714,PM25 Annual 2012
Iowa,41.657232,-91.503478,PM2.5 - Local Conditions,9.469505,PM25 Annual 2012
Iowa,41.657232,-91.503478,PM2.5 - Local Conditions,9.469505,PM25 Annual 2012
Iowa,41.657232,-91.503478,PM2.5 - Local Conditions,9.398442,PM25 Annual 2012
Iowa,41.657232,-91.503478,PM2.5 - Local Conditions,9.398442,PM25 Annual 2012
Iowa,40.400959,-91.391012,PM2.5 - Local Conditions,8.281667,PM25 Annual 2012
Iowa,41.97677,-91.68766,PM2.5 - Local Conditions,7.938842999999999,PM25 Annual 2012
Iowa,41.97677,-91.68766,PM2.5 - Local Conditions,7.445902,PM25 Annual 2012
Iowa,41.97677,-91.68766,PM2.5 - Local Conditions,7.70056,PM25 Annual 2012
Iowa,41.97677,-91.68766,PM2.5 - Local Conditions,7.70056,PM25 Annual 2012
Iowa,41.97677,-91.68766,PM2.5 - Local Conditions,7.474438,PM25 Annual 2012
Iowa,41.97677,-91.68766,PM2.5 - Local Conditions,7.474438,PM25 Annual 2012
Iowa,40.969112,-95.044951,PM2.5 - Local Conditions,6.526446,PM25 Annual 2012
Iowa,41.400968,-91.06795699999999,PM2.5 - Local Conditions,8.032861,PM25 Annual 2012
Iowa,41.400968,-91.06795699999999,PM2.5 - Local Conditions,8.068966,PM25 Annual 2012
Iowa,41.419429,-91.070975,PM2.5 - Local Conditions,7.481033999999999,PM25 Annual 2012
Iowa,41.4069,-91.0616,PM2.5 - Local Conditions,8.161344999999999,PM25 Annual 2012
Iowa,43.123704,-94.69351800000001,PM2.5 - Local Conditions,6.426316,PM25 Annual 2012
Iowa,41.603159000000005,-93.643118,PM2.5 - Local Conditions,6.941739,PM25 Annual 2012
Iowa,41.603159000000005,-93.643118,PM2.5 - Local Conditions,6.9375,PM25 Annual 2012
Iowa,41.603159000000005,-93.643118,PM2.5 - Local Conditions,6.81474,PM25 Annual 2012
Iowa,41.603159000000005,-93.643118,PM2.5 - Local Conditions,7.086842,PM25 Annual 2012
Iowa,41.603517,-93.7479,PM2.5 - Local Conditions,6.925210000000001,PM25 Annual 2012
Iowa,41.264171000000005,-95.896124,PM2.5 - Local Conditions,7.72973,PM25 Annual 2012
Iowa,41.264171000000005,-95.896124,PM2.5 - Local Conditions,7.516071000000001,PM25 Annual 2012
