state,city,latitude,longitude,ozone,mean_ozone,pm25,mean_pm25
Florida,Ocala,29.170533000000002,-82.100646,Ozone,0.037796,,
Florida,Ocala,29.192754,-82.173149,Ozone,0.035992,,
Florida,Stuart,27.172458000000002,-80.240689,Ozone,0.036261,,
Florida,Miami,25.732878,-80.16175,Ozone,0.03313,,
Florida,Cutler Ridge,25.587327,-80.32592199999998,Ozone,0.033688,,
Florida,Fort Walton Beach,30.426533000000003,-86.666217,Ozone,0.038011,,
Florida,Orlando,28.45445,-81.38118100000001,Ozone,0.034608,,
Florida,Winter Park,28.596389000000002,-81.3625,Ozone,0.038042,,
Florida,Kissimmee,28.347509000000002,-81.63646399999998,Ozone,0.038247,,
Florida,Lantana,26.593808000000003,-80.058492,Ozone,0.033727,,
Florida,,26.687606,-80.219619,Ozone,0.036363,,
Florida,Dade City,28.332225,-82.30564299999998,Ozone,0.037058,,
Florida,Holiday,28.195574,-82.756264,Ozone,0.038234,,
Florida,Clearwater,27.946688,-82.73176699999998,Ozone,0.038647,,
Florida,Saint Petersburg,27.785866,-82.739875,Ozone,0.03653,,
Florida,Tarpon Springs,28.090299,-82.700707,Ozone,0.036626,,
Florida,Lakeland,27.939746000000003,-82.000084,Ozone,0.036555000000000004,,
Florida,Lakeland,28.028889000000003,-81.972222,Ozone,0.037258,,
Florida,Fort Pierce,27.389079,-80.311033,Ozone,0.036078,,
Florida,Gulf Breeze,30.394133,-87.008033,Ozone,0.039161,,
Florida,Sarasota,27.307268,-82.570376,Ozone,0.035556,,
Florida,Sarasota,27.350278000000003,-82.479722,Ozone,0.036117,,
Florida,Venice,27.089194,-82.362583,Ozone,0.035126,,
Florida,Sanford,28.746111,-81.31055599999998,Ozone,0.038523,PM2.5 - Local Conditions,5.683332999999998
Florida,Daytona Beach,29.206667,-81.05250000000002,Ozone,0.037466,,
Florida,Saint Marks,30.0925,-84.16111099999998,Ozone,0.036769,,
Georgia,Macon,32.805264,-83.54349300000001,Ozone,0.042709,PM2.5 - Local Conditions,7.3394960000000005
Georgia,Savannah,32.06848,-81.04942,Ozone,0.039746,,
Georgia,Summerville,34.474526000000004,-85.408847,Ozone,0.040984,,
Georgia,Athens (corp name Athens-Clarke County),33.918137,-83.344385,Ozone,0.043566,PM2.5 - Local Conditions,6.032143
Georgia,Kennesaw,34.015436,-84.607423,Ozone,0.043071,PM2.5 - Local Conditions,8.647934
Georgia,Evans,33.582044,-82.131249,Ozone,0.040844,,
Georgia,,34.376227,-84.059506,Ozone,0.039971,,
Georgia,,33.6878,-84.29050000000002,Ozone,0.038981,PM2.5 - Local Conditions,8.283332999999999
Georgia,Douglasville,33.741242,-84.77642900000001,Ozone,0.042045,,
Georgia,Atlanta,33.720742,-84.357316,Ozone,0.048131,,
Georgia,Brunswick,31.169805,-81.495035,Ozone,0.038905,PM2.5 - Local Conditions,7.6354549999999985
Georgia,,33.9632,-84.0691,Ozone,0.045391,,
Georgia,McDonough,33.433949,-84.161811,Ozone,0.042828,,
Georgia,Chatsworth,34.785219,-84.626423,Ozone,0.044088,,
Georgia,Columbus,32.521272,-84.94463499999998,Ozone,0.041861,PM2.5 - Local Conditions,8.738983000000001
Georgia,,33.1787,-84.40520000000002,Ozone,0.044502,,
Georgia,Augusta,33.4339,-82.0224,Ozone,0.045054000000000004,,
Georgia,Conyers,33.588545,-84.069608,Ozone,0.045404,,
Georgia,Leslie (RR name Leslie-DeSoto),31.954286,-84.08100999999998,Ozone,0.041602999999999994,,
Hawaii,,21.323745000000002,-158.08861299999998,Ozone,0.028854,PM2.5 - Local Conditions,1.80086
Hawaii,Honolulu,21.303382,-157.871171,Ozone,0.027407,,
Idaho,,43.600699,-116.347853,Ozone,0.036052999999999995,PM2.5 - Local Conditions,5.261739
Idaho,Boise (corporate name Boise City),43.577603,-116.178156,Ozone,0.027357,,
Idaho,,43.460556,-113.56222199999999,Ozone,0.045691,,
Idaho,,46.2756,-116.0216,Ozone,0.039713,,
Illinois,Quincy,39.915409000000004,-91.335868,Ozone,0.044138,,
Illinois,Thomasboro,40.244913000000004,-88.188519,Ozone,0.044377,,
Illinois,Bondville,40.05278,-88.37250999999998,Ozone,0.036436,PM2.5 - Local Conditions,7.6776860000000005
Illinois,,39.210857,-87.668297,Ozone,0.042019,,
Illinois,Alsip,41.670992,-87.732457,Ozone,0.041457,PM2.5 - Local Conditions,7.981132000000001
Illinois,Chicago,41.755832,-87.54535,Ozone,0.042246,,
Illinois,Chicago,41.7514,-87.713488,Ozone,0.040863,PM2.5 - Local Conditions,8.259322000000001
Illinois,Chicago,41.984332,-87.792002,Ozone,0.041588,,
Illinois,Lemont,41.66812,-87.99056999999998,Ozone,0.040788,,
Illinois,Schiller Park,41.965193,-87.87626499999998,Ozone,0.038581,PM2.5 - Local Conditions,10.841228
Illinois,Cicero,41.855243,-87.75247,Ozone,0.039458999999999994,,
Illinois,Des Plaines,42.060285,-87.863225,Ozone,0.040841,,
Illinois,Northbrook,42.139996000000004,-87.799227,Ozone,0.037591,PM2.5 - Local Conditions,7.704274000000001
Illinois,Evanston,42.062053000000006,-87.67525400000001,Ozone,0.04344,,
Illinois,Lisle,41.813049,-88.07282699999998,Ozone,0.04086,,
Illinois,Effingham,39.067159000000004,-88.548934,Ozone,0.042861,,
Illinois,,38.082155,-88.624943,Ozone,0.045566,,
Illinois,Jerseyville,39.101439,-90.344494,Ozone,0.044369,,
Illinois,,42.2869,-89.9997,Ozone,0.040234,,
Illinois,Elgin,42.049148,-88.27302900000001,Ozone,0.042295,,
Illinois,Zion,42.467573,-87.810047,Ozone,0.042234,,
Illinois,Cary,42.221442,-88.242207,Ozone,0.044159,PM2.5 - Local Conditions,7.789830999999999
Illinois,Normal,40.518735,-88.99689599999998,Ozone,0.043761,,
Illinois,Decatur,39.866834000000004,-88.92559399999998,Ozone,0.042816,,
Illinois,Nilwood,39.396075,-89.80973900000001,Ozone,0.042115,,
Illinois,Alton,38.890186,-90.148031,Ozone,0.043864,,
Illinois,Maryville,38.726573,-89.959963,Ozone,0.044896,,
Illinois,Wood River,38.860669,-90.105851,Ozone,0.046485000000000005,PM2.5 - Local Conditions,9.05625
Illinois,,38.869001000000004,-89.622816,Ozone,0.042748,,
Illinois,Peoria,40.68742,-89.606943,Ozone,0.041473,,
Illinois,Peoria Heights,40.745504,-89.58586899999999,Ozone,0.042779000000000005,,
Illinois,,38.176278,-89.78845899999997,Ozone,0.04365,,
Illinois,Rock Island Arsenal (U.S. Army),41.514727,-90.51735,Ozone,0.042898,,
Illinois,East Saint Louis,38.612034,-90.160477,Ozone,0.043642,PM2.5 - Local Conditions,9.155357
Illinois,Springfield,39.831522,-89.64092600000001,Ozone,0.042081,,
Illinois,Braidwood,41.221537,-88.190967,Ozone,0.040543,,
Illinois,Loves Park,42.334982000000004,-89.037775,Ozone,0.040632,,
Indiana,Leo-Cedarville,41.221418,-85.016821,Ozone,0.043509,,
Indiana,Fort Wayne,41.094965,-85.101816,Ozone,0.04185,,
Indiana,Hope,39.294321999999994,-85.76681599999998,Ozone,0.045275,,
Indiana,,39.997732,-86.395394,Ozone,0.043674,,
Indiana,,39.263914,-86.29226899999998,Ozone,0.042273000000000005,,
Indiana,,40.540455,-86.553035,Ozone,0.042657,,
Indiana,,38.393822,-85.664118,Ozone,0.043963,PM2.5 - Local Conditions,7.405556
Indiana,Albany,40.300385,-85.245862,Ozone,0.039862,,
Indiana,Bristol,41.716959,-85.824696,Ozone,0.038653,,
Indiana,New Albany,38.30703,-85.832974,Ozone,0.042325,,
Indiana,,38.985477,-86.99041899999999,Ozone,0.043633,PM2.5 - Local Conditions,7.709244
Indiana,Noblesville,40.068296999999994,-85.992451,Ozone,0.043592,,
Indiana,Avon,39.758707,-86.3985,Ozone,0.04081,,
Indiana,Kokomo,40.481347,-86.10968799999998,Ozone,0.043289,,
Indiana,Roanoke,40.959604,-85.37961,Ozone,0.038008,,
Indiana,,38.920835,-86.080523,Ozone,0.042125,,
Indiana,,38.7408,-87.48530000000002,Ozone,0.043758,,
Indiana,Gary,41.606667,-87.304722,Ozone,0.040987,PM2.5 - Local Conditions,8.455085
Indiana,Hammond,41.639444,-87.493611,Ozone,0.038311000000000005,,
Indiana,Michigan City,41.717762,-86.907786,Ozone,0.042946,,
Indiana,La Porte,41.629167,-86.684444,Ozone,0.039699,,
Indiana,,40.002511,-85.656391,Ozone,0.043663,,
Indiana,Lawrence,39.858889000000005,-86.021389,Ozone,0.043538,,
Indiana,Indianapolis (Remainder),39.749027000000005,-86.186269,Ozone,0.041272,,
Indiana,Indianapolis (Remainder),39.810833,-86.11444399999998,Ozone,0.037417,PM2.5 - Local Conditions,9.357143
Indiana,Indianapolis (Remainder),39.787933,-86.13087999999998,Ozone,0.036937,PM2.5 - Local Conditions,10.289256
Indiana,Monrovia,39.575634,-86.47789300000001,Ozone,0.042230000000000004,,
Indiana,,38.115152,-86.60325,Ozone,0.045314,,
Indiana,Ogden Dunes (Wickliffe),41.6175,-87.199167,Ozone,0.040318,,
Indiana,,41.512118,-87.036236,Ozone,0.041547,,
Indiana,,38.00641,-87.71835399999998,Ozone,0.043082,,
Indiana,,41.551667,-86.37055600000001,Ozone,0.040641000000000004,,
Indiana,South Bend,41.696659999999994,-86.214722,Ozone,0.042284,PM2.5 - Local Conditions,8.277586
Indiana,Granger,41.754721999999994,-86.11,Ozone,0.040917,,
Indiana,,39.613367,-85.87066899999998,Ozone,0.043396,,
Indiana,,38.113889,-87.53666700000001,Ozone,0.041615,,
Indiana,Evansville,38.013333,-87.57722199999998,Ozone,0.04256,PM2.5 - Local Conditions,8.405882
Indiana,Terre Haute,39.485987,-87.40131199999998,Ozone,0.043749,PM2.5 - Local Conditions,9.280992
Indiana,,39.558525,-87.312883,Ozone,0.042551,,
Indiana,,40.816038,-85.661408,Ozone,0.043726,,
Indiana,Boonville,38.051667,-87.27805599999998,Ozone,0.043787,,
Indiana,,37.954444,-87.32166699999998,Ozone,0.042197000000000005,,
Iowa,Waverly,42.743036,-92.51324100000001,Ozone,0.038822,,
Iowa,Waverly,42.743036,-92.51324100000001,Ozone,0.039223,,
Iowa,Clinton,41.874999,-90.177574,Ozone,0.039282,PM2.5 - Local Conditions,8.234710999999999
Iowa,Clinton,41.874999,-90.177574,Ozone,0.039108,PM2.5 - Local Conditions,8.234710999999999
Iowa,,41.832256,-95.928185,Ozone,0.041167,,
Iowa,,41.832256,-95.928185,Ozone,0.040866,,
Iowa,Coggon,42.281013,-91.52687900000001,Ozone,0.038254,,
Iowa,Coggon,42.281013,-91.52687900000001,Ozone,0.038844,,
Iowa,Cedar Rapids,41.97677,-91.68766,Ozone,0.036651,PM2.5 - Local Conditions,7.9388429999999985
Iowa,Cedar Rapids,41.97677,-91.68766,Ozone,0.03734,PM2.5 - Local Conditions,7.9388429999999985
Iowa,,40.969112,-95.044951,Ozone,0.039627,PM2.5 - Local Conditions,6.526446
Iowa,,40.969112,-95.044951,Ozone,0.039139,PM2.5 - Local Conditions,6.526446
Iowa,Emmetsburg,43.123704,-94.69351800000001,Ozone,0.040629000000000005,PM2.5 - Local Conditions,6.426316
Iowa,Emmetsburg,43.123704,-94.69351800000001,Ozone,0.040452,PM2.5 - Local Conditions,6.426316
Iowa,Des Moines,41.603159000000005,-93.643118,Ozone,0.037881,PM2.5 - Local Conditions,6.941739
Iowa,Des Moines,41.603159000000005,-93.643118,Ozone,0.038097000000000006,PM2.5 - Local Conditions,6.941739
Iowa,Polk City,41.849433000000005,-93.69761700000001,Ozone,0.039810000000000005,,
Iowa,Polk City,41.849433000000005,-93.69761700000001,Ozone,0.040295,,
Iowa,Davenport,41.699174,-90.521944,Ozone,0.04005,,
Iowa,Davenport,41.699174,-90.521944,Ozone,0.040354,,
Iowa,Davenport,41.530011,-90.587611,Ozone,0.035571,PM2.5 - Local Conditions,7.8625349999999985
Iowa,Davenport,41.530011,-90.587611,Ozone,0.035677,PM2.5 - Local Conditions,7.8625349999999985
Iowa,,40.695078,-92.00631800000001,Ozone,0.04035,PM2.5 - Local Conditions,7.175833
Iowa,,40.695078,-92.00631800000001,Ozone,0.040121,PM2.5 - Local Conditions,7.175833
Kansas,,38.838575,-94.746424,Ozone,0.03907,,
Kansas,Leavenworth,39.327391,-94.95102,Ozone,0.039844,,
Kansas,,37.67696,-95.47594000000001,Ozone,0.040728,,
Kansas,Wichita,37.702066,-97.314847,Ozone,0.042556000000000004,,
Kansas,,37.897506,-97.492083,Ozone,0.042731,,
Kansas,Topeka,39.024265,-95.711275,Ozone,0.040527,,
Kansas,,37.476890000000004,-97.366399,Ozone,0.04295,PM2.5 - Local Conditions,7.613636
Kansas,,38.770081,-99.763424,Ozone,0.041991,PM2.5 - Local Conditions,5.300612
Kansas,Kansas City,39.117219,-94.635605,Ozone,0.036339,,
Kentucky,Middlesborough (corporate name for Middlesboro),36.60843,-83.73693999999998,Ozone,0.041384,PM2.5 - Local Conditions,7.313115
Kentucky,,38.91833,-84.852637,Ozone,0.042262,,
Kentucky,Ashland,38.459340000000005,-82.64041,Ozone,0.042083,PM2.5 - Local Conditions,6.82
Kentucky,Shepherdsville,37.986290000000004,-85.71191999999998,Ozone,0.044029,,
Kentucky,Highland Heights,39.021881,-84.47444999999998,Ozone,0.042565,PM2.5 - Local Conditions,7.553846000000001
Kentucky,,38.23887,-82.9881,Ozone,0.039488,PM2.5 - Local Conditions,5.683471
Kentucky,,36.91171,-87.323337,Ozone,0.040868,PM2.5 - Local Conditions,8.487736
Kentucky,,37.780776,-87.075307,Ozone,0.044793,PM2.5 - Local Conditions,7.627118999999999
Kentucky,,37.13179,-86.14295299999998,Ozone,0.045004,,
Kentucky,Lexington-Fayette (corporate name for Lexington),38.06503,-84.49761,Ozone,0.043816,PM2.5 - Local Conditions,7.533913
Kentucky,Worthington,38.548136,-82.731163,Ozone,0.039145,,
Kentucky,Lewisport,37.93829,-86.89719000000001,Ozone,0.044607,,
Kentucky,Elizabethtown,37.705612,-85.85262900000001,Ozone,0.043611000000000004,PM2.5 - Local Conditions,7.3141669999999985
Kentucky,Louisville,38.06091,-85.89804000000001,Ozone,0.043037,,
Kentucky,Louisville,38.22876,-85.65451999999998,Ozone,0.040087,PM2.5 - Local Conditions,8.137500000000001
Kentucky,Jeffersontown,38.18250000000001,-85.5744,Ozone,0.045559,,
Kentucky,Nicholasville,37.89147,-84.58825,Ozone,0.044037,,
Kentucky,,37.155392,-88.394024,Ozone,0.043654000000000005,,
Kentucky,Paducah,37.05822,-88.57251,Ozone,0.044008,PM2.5 - Local Conditions,7.8303569999999985
Kentucky,,37.9214,-83.06620000000002,Ozone,0.041925,,
Kentucky,Buckner,38.40020000000001,-85.44427999999998,Ozone,0.044763,,
Kentucky,Hazard,37.28329,-83.20931999999998,Ozone,0.041469,PM2.5 - Local Conditions,6.588525
Kentucky,Pikeville,37.48260000000001,-82.53532,Ozone,0.039523,PM2.5 - Local Conditions,6.145455
Kentucky,Somerset,37.09798,-84.61152,Ozone,0.041574,PM2.5 - Local Conditions,7.0206610000000005
Kentucky,Franklin,36.708607,-86.566284,Ozone,0.042255,,
Kentucky,,36.7841,-87.8499,Ozone,0.043509,,
Kentucky,Smiths Grove,37.04926,-86.21486999999998,Ozone,0.042067,PM2.5 - Local Conditions,7.5706419999999985
Kentucky,,37.7046,-85.0485,Ozone,0.044817,,
Kentucky,,37.7046,-85.0485,Ozone,0.045207,,
Louisiana,,30.229653000000003,-90.96562800000001,Ozone,0.036941,,
Louisiana,Shreveport,32.536273,-93.74894,Ozone,0.035828,,
Louisiana,,32.68336,-93.861582,Ozone,0.039979,,
Louisiana,Carlyss,30.140265000000003,-93.368448,Ozone,0.036417000000000005,,
Louisiana,Vinton,30.227797999999996,-93.579965,Ozone,0.036736000000000005,PM2.5 - Local Conditions,6.790435
Louisiana,Baton Rouge,30.419805,-91.182016,Ozone,0.034589,,
Louisiana,Baton Rouge,30.461981,-91.179219,Ozone,0.036257,PM2.5 - Local Conditions,9.266856
Louisiana,,30.700895000000003,-91.05606800000001,Ozone,0.036716000000000006,,
Louisiana,,30.221255,-91.31541800000001,Ozone,0.037188,,
Louisiana,St. Gabriel,30.204218,-91.126041,Ozone,0.038039,,
Louisiana,Kenner,30.041238,-90.272826,Ozone,0.039435000000000005,PM2.5 - Local Conditions,7.160656
Louisiana,Lafayette,30.22611,-92.042908,Ozone,0.038039,PM2.5 - Local Conditions,7.953718999999999
Louisiana,Thibodaux,29.764098,-90.765275,Ozone,0.036557,,
Louisiana,French Settlement,30.315406,-90.811383,Ozone,0.038331,,
Louisiana,Monroe,32.509959,-92.046196,Ozone,0.038669,PM2.5 - Local Conditions,7.25
Louisiana,,30.681718,-91.366247,Ozone,0.036706,,
Louisiana,Meraux,29.939614000000002,-89.92388299999998,Ozone,0.038512,,
Louisiana,,29.994970000000002,-90.817415,Ozone,0.031672000000000006,,
Louisiana,Garyville,30.057515000000002,-90.619286,Ozone,0.03623,,
Louisiana,St. Martinville,30.088872,-91.869595,Ozone,0.037136,,
Louisiana,,30.429381,-90.199678,Ozone,0.03712,,
Louisiana,,30.500642,-91.21355600000001,Ozone,0.034989,PM2.5 - Local Conditions,8.957429
Maine,,43.974622,-70.124608,Ozone,0.035284,,
Maine,Presque Isle,46.696431,-68.033006,Ozone,0.030483,,
Maine,,46.6041,-68.4135,Ozone,0.031592,,
Maine,Portland,43.660246,-70.26896500000001,Ozone,0.034983999999999994,PM2.5 - Local Conditions,5.508929
Maine,,43.561043,-70.207324,Ozone,0.038142,,
Maine,,44.351696999999994,-68.22698000000001,Ozone,0.039669,,
Maine,,44.37705,-68.2609,Ozone,0.037716,PM2.5 - Local Conditions,3.327928
Maine,Gardiner,44.230622,-69.785,Ozone,0.036866,,
Maine,,43.917955,-69.26059000000001,Ozone,0.037624,,
Maine,,44.377794,-70.854697,Ozone,0.035492,,
Maine,,44.735978,-68.67075200000001,Ozone,0.036874000000000004,,
Maine,,44.531907000000004,-67.59586999999999,Ozone,0.035842,,
Maine,,44.963633,-67.060728,Ozone,0.034422999999999995,,
Maine,,43.656764,-70.629138,Ozone,0.035153,,
Maine,,43.58889,-70.87734,Ozone,0.037122,,
Maine,Kennebunkport,43.343167,-70.471034,Ozone,0.038486,,
Maryland,Glen Burnie,39.169533,-76.627933,Ozone,0.050029000000000004,,
Maryland,Cockeysville,39.460478,-76.633543,Ozone,0.046178,PM2.5 - Local Conditions,8.234482999999999
Maryland,Essex,39.310833,-76.47444399999998,Ozone,0.047804,PM2.5 - Local Conditions,8.271186
Maryland,Prince Frederick,38.536722,-76.617194,Ozone,0.041991,,
Maryland,,39.444294,-77.04225199999998,Ozone,0.045638,,
Maryland,,39.701444,-75.860051,Ozone,0.045175,,
Maryland,,38.508547,-76.811864,Ozone,0.042232,,
Maryland,,38.587525,-76.14100599999998,Ozone,0.046918,,
Maryland,,38.444971,-76.111274,Ozone,0.045948,,
Maryland,Frederick,39.42276,-77.37519,Ozone,0.046360000000000005,,
Maryland,Grantsville,39.70595,-79.012,Ozone,0.040863,,
Maryland,Edgewood,39.410191,-76.29694599999998,Ozone,0.047612,,
Maryland,,39.563333,-76.20388899999998,Ozone,0.047567,,
Maryland,,39.305021,-75.79731699999998,Ozone,0.046183,,
Maryland,,39.114313,-77.106876,Ozone,0.044131000000000004,,
Maryland,Beltsville,39.055277000000004,-76.878333,Ozone,0.041425,PM2.5 - Local Conditions,6.769421
Maryland,Greater Upper Marlboro,38.81194,-76.74417,Ozone,0.044095,,
Maryland,,39.02840000000001,-76.81710000000002,Ozone,0.047667,,
Maryland,,39.564178000000005,-77.720244,Ozone,0.043314,,
Maryland,Baltimore,39.328807,-76.55307499999998,Ozone,0.045608,,
Massachusetts,Truro,41.975804,-70.02359799999999,Ozone,0.041292,,
Massachusetts,Pittsfield,42.452299,-73.239648,Ozone,0.040318,PM2.5 - Local Conditions,5.335088
Massachusetts,Fall River,41.685707,-71.169235,Ozone,0.04234,,
Massachusetts,Fairhaven (Town of),41.645381,-70.897504,Ozone,0.04319,,
Massachusetts,Aquinnah,41.330469,-70.785225,Ozone,0.044742000000000004,,
Massachusetts,Lynn,42.474642,-70.970816,Ozone,0.041957,,
Massachusetts,Haverhill,42.770837,-71.10229,Ozone,0.038302,PM2.5 - Local Conditions,4.536207
Massachusetts,Greenfield,42.605816,-72.596689,Ozone,0.03934,PM2.5 - Local Conditions,5.464407
Massachusetts,Chicopee,42.19438,-72.555112,Ozone,0.041771,PM2.5 - Local Conditions,4.9672269999999985
Massachusetts,Ware (census name for Ware Center),42.298493,-72.334079,Ozone,0.041333,,
Massachusetts,Chelmsford (Chelmsford Center),42.62668,-71.36206800000001,Ozone,0.040563,,
Massachusetts,Chelmsford (Chelmsford Center),42.612085,-71.306986,Ozone,0.035522000000000005,,
Massachusetts,Milton,42.211774,-71.11397,Ozone,0.040874,,
Massachusetts,Brockton,42.065106,-71.012129,Ozone,0.041864,PM2.5 - Local Conditions,4.829231
Massachusetts,Boston,42.3295,-71.0826,Ozone,0.033721,PM2.5 - Local Conditions,5.1522120000000005
Massachusetts,Worcester,42.274319,-71.875511,Ozone,0.038934,,
Massachusetts,Uxbridge,42.099699,-71.619399,Ozone,0.041221,,
Michigan,Holland,42.767786,-86.148577,Ozone,0.041633,PM2.5 - Local Conditions,7.042056
Michigan,Benzonia,44.616943,-86.109408,Ozone,0.037424,,
Michigan,Coloma,42.197790000000005,-86.309694,Ozone,0.041596,,
Michigan,Cassopolis,41.89557,-86.00162900000001,Ozone,0.042361,,
Michigan,Lansing,42.798339,-84.393795,Ozone,0.037860000000000005,,
Michigan,Flint,43.047224,-83.670159,Ozone,0.038683,PM2.5 - Local Conditions,6.828448
Michigan,Otisville,43.168336,-83.461541,Ozone,0.039901,,
Michigan,Harbor Beach,43.836388,-82.6429,Ozone,0.037845,,
Michigan,Lansing,42.761387,-84.56277899999998,Ozone,0.037261,PM2.5 - Local Conditions,7.122857000000001
Michigan,Kalamazoo,42.278067,-85.54189000000001,Ozone,0.04066,PM2.5 - Local Conditions,7.415094
Michigan,Grand Rapids,42.984173,-85.67133899999997,Ozone,0.03508,PM2.5 - Local Conditions,8.133621
Michigan,,43.176672,-85.416608,Ozone,0.038889,,
Michigan,Tecumseh,41.995568,-83.946559,Ozone,0.041096,,
Michigan,New Haven,42.731394,-82.793463,Ozone,0.040708,PM2.5 - Local Conditions,7.3
Michigan,Warren,42.51334,-83.005971,Ozone,0.039249,,
Michigan,Manistee,44.306999999999995,-86.242649,Ozone,0.038008,PM2.5 - Local Conditions,4.981633
Michigan,Scottville,43.953334000000005,-86.294415,Ozone,0.036558999999999994,,
Michigan,,44.310555,-84.891865,Ozone,0.037742000000000005,,
Michigan,Muskegon,43.278061,-86.311083,Ozone,0.040172,,
Michigan,Oak Park,42.463063,-83.183199,Ozone,0.041402,PM2.5 - Local Conditions,7.757759
Michigan,Jenison,42.894451000000004,-85.852734,Ozone,0.041367,PM2.5 - Local Conditions,8.263793
Michigan,Port Huron,42.953336,-82.45622900000001,Ozone,0.041398000000000004,PM2.5 - Local Conditions,7.6230769999999985
Michigan,,46.288877,-85.950227,Ozone,0.037004,,
Michigan,,43.61380000000001,-83.3591,Ozone,0.039377,,
Michigan,Ypsilanti,42.240565000000004,-83.59960199999998,Ozone,0.039701,PM2.5 - Local Conditions,8.268908
Michigan,,42.416636,-83.902185,Ozone,0.040401,,
Michigan,Allen Park,42.22862,-83.2082,Ozone,0.03405,PM2.5 - Local Conditions,8.455983
Michigan,Detroit,42.43084,-83.00013799999998,Ozone,0.042888,PM2.5 - Local Conditions,7.60087
Michigan,,44.180890000000005,-85.738985,Ozone,0.039353,,
Minnesota,East Bethel,45.40184,-93.20306,Ozone,0.034422999999999995,,
Minnesota,Blaine,45.13768,-93.207615,Ozone,0.035435,PM2.5 - Local Conditions,6.708621000000001
Minnesota,Detroit Lakes,46.851811,-95.846272,Ozone,0.035920999999999995,,
Minnesota,Cloquet,46.713694,-92.511722,Ozone,0.034730000000000004,,
Minnesota,Brainerd,46.39674,-94.1303,Ozone,0.036674,,
Minnesota,,44.473754,-93.012611,Ozone,0.039505,,
Minnesota,Minneapolis,44.965242,-93.254759,Ozone,0.03361,,
Minnesota,,47.948622,-91.495574,Ozone,0.036084,,
Minnesota,Marshall,44.4438,-95.81789,Ozone,0.037656,,
Minnesota,Onamia,46.2053,-93.75945,Ozone,0.035909,,
Minnesota,Rochester,43.996908000000005,-92.450366,Ozone,0.037904,PM2.5 - Local Conditions,6.9706899999999985
Minnesota,,48.41252,-92.829225,Ozone,0.034504,,
Minnesota,Duluth,46.81826,-92.08936,Ozone,0.033032,PM2.5 - Local Conditions,4.1
Minnesota,Shakopee,44.791437,-93.512534,Ozone,0.038017,,
Minnesota,St. Cloud,45.549839,-94.13345,Ozone,0.036951,,
Minnesota,,45.168004,-92.765136,Ozone,0.033897000000000004,,
Minnesota,St. Michael,45.20916,-93.66921,Ozone,0.038846,,
Mississippi,Cleveland,33.750838,-90.734175,Ozone,0.042344,,
Mississippi,Hernando,34.821659999999994,-89.98783,Ozone,0.041226,,
Mississippi,Waveland,30.300833,-89.395916,Ozone,0.039938,,
Mississippi,Gulfport,30.390369,-89.04977799999998,Ozone,0.040893,,
Mississippi,Jackson,32.329111,-90.182722,Ozone,0.036517,PM2.5 - Local Conditions,8.16087
Mississippi,Jackson,32.346722,-90.225667,Ozone,0.039842,,
Mississippi,Pascagoula,30.378287,-88.53393,Ozone,0.040604,,
Mississippi,Meridian,32.364565,-88.73149099999998,Ozone,0.0385,,
Mississippi,Tupelo,34.264917,-88.766222,Ozone,0.041117,,
Mississippi,,34.002747,-89.799183,Ozone,0.037348,,
Missouri,,39.9544,-94.84899999999999,Ozone,0.042033,,
Missouri,,39.9544,-94.84899999999999,Ozone,0.042407,,
Missouri,,39.07803,-92.31632,Ozone,0.040109,,
Missouri,,39.07803,-92.31632,Ozone,0.039627,,
Missouri,,38.70608,-92.09308,Ozone,0.040807,,
Missouri,,38.70608,-92.09308,Ozone,0.041107,,
Missouri,,38.75961,-94.57983,Ozone,0.042636,,
Missouri,,38.75961,-94.57983,Ozone,0.042386,,
Missouri,,37.70097,-94.03474,Ozone,0.040611,,
Missouri,,37.70097,-94.03474,Ozone,0.040563,,
Missouri,,39.407452,-94.265373,Ozone,0.042142,,
Missouri,,39.407452,-94.265373,Ozone,0.042605000000000004,,
Missouri,,39.303174,-94.377014,Ozone,0.043494,,
Missouri,,39.303174,-94.377014,Ozone,0.042945,,
Missouri,Kansas City,39.331913,-94.580931,Ozone,0.044442,,
Missouri,Kansas City,39.331913,-94.580931,Ozone,0.044909,,
Missouri,Trimble,39.53063,-94.55594,Ozone,0.043902,,
Missouri,Trimble,39.53063,-94.55594,Ozone,0.043741,,
Missouri,Springfield,37.256137,-93.299894,Ozone,0.041473,,
Missouri,Springfield,37.256137,-93.299894,Ozone,0.041543000000000004,,
Missouri,,37.319186,-93.204411,Ozone,0.042255,,
Missouri,,37.319186,-93.204411,Ozone,0.040802,,
Missouri,,37.2385,-94.42468000000001,Ozone,0.042641000000000005,,
Missouri,,37.2385,-94.42468000000001,Ozone,0.041951,,
Missouri,Arnold,38.448672,-90.395904,Ozone,0.042934,,
Missouri,Arnold,38.448672,-90.395904,Ozone,0.042549000000000003,,
Missouri,Foley,39.045770000000005,-90.84927,Ozone,0.042354,,
Missouri,Foley,39.045770000000005,-90.84927,Ozone,0.042057,,
Missouri,,39.474976,-91.78899100000001,Ozone,0.03926,,
Missouri,,39.474976,-91.78899100000001,Ozone,0.040551,,
Missouri,,37.70264,-89.69864,Ozone,0.042494,,
Missouri,,37.70264,-89.69864,Ozone,0.042504,,
Missouri,West Alton,38.872546,-90.226488,Ozone,0.042898,,
