state_code,county_code,site_num,latitude,longitude,parameter_name_x,sample_duration_x,metric_used_x,units_x,mean_x,stv_x,poc_x,state_name_x,county_name_x,city_name_x,parameter_name_y,sample_duration_y,metric_used_y,units_y,mean_y,stv_y,poc_y,state_name_y,county_name_y,city_name_y
8,41,16,38.853097,-104.901289,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.05164,0.009576,1,Colorado,El Paso,Manitou Springs (Manitou),,,,,,,,,,
8,45,12,39.54182,-107.784125,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045938,0.007896,1,Colorado,Garfield,Rifle,,,,,,,,,,
8,45,19,39.43806,-108.02611,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047516,0.007319,1,Colorado,Garfield,Battlement Mesa,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),3.461096,1.536683,1,Colorado,Garfield,Battlement Mesa
8,45,21,39.4125,-107.23056,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051224,0.008035,1,Colorado,Garfield,,,,,,,,,,,
8,47,3,39.792519,-105.49127,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052937,0.009159,1,Colorado,Gilpin,Black Hawk,,,,,,,,,,
8,51,9991,38.9564,-106.9858,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052506,0.006691,1,Colorado,Gunnison,,,,,,,,,,,
8,59,5,39.638781,-105.13948,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051244,0.013026,1,Colorado,Jefferson,Lakewood,,,,,,,,,,
8,59,6,39.912799,-105.188587,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053587,0.012645,1,Colorado,Jefferson,,,,,,,,,,,
8,59,11,39.743724,-105.177989,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053869,0.013886,1,Colorado,Jefferson,Applewood,,,,,,,,,,
8,59,13,39.541515,-105.29841,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053256,0.008824,1,Colorado,Jefferson,Aspen Park,,,,,,,,,,
8,67,1004,37.30389,-107.484167,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048829,0.006969,1,Colorado,La Plata,,,,,,,,,,,
8,67,7001,37.13678,-107.62863,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.05817,0.006206,1,Colorado,La Plata,,,,,,,,,,,
8,67,7003,37.10258,-107.870219,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.05187,0.009229,1,Colorado,La Plata,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),2.5,0.46428,1,Colorado,La Plata,
8,69,7,40.27813,-105.54564,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053134,0.007544,1,Colorado,Larimer,,,,,,,,,,,
8,69,7,40.27813,-105.54564,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052991,0.007418,3,Colorado,Larimer,,,,,,,,,,,
8,69,11,40.592543,-105.141122,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051701,0.012794,1,Colorado,Larimer,Fort Collins,,,,,,,,,,
8,69,1004,40.57747,-105.07892,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045475,0.012733,1,Colorado,Larimer,Fort Collins,,,,,,,,,,
8,77,20,39.130575,-108.313835,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049519,0.008646,1,Colorado,Mesa,Palisade,,,,,,,,,,
8,83,6,37.350054,-108.592334,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049173,0.007769,1,Colorado,Montezuma,Cortez,,,,,,,,,,
8,83,101,37.1984,-108.49046,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052081,0.006917,1,Colorado,Montezuma,,,,,,,,,,,
8,103,5,40.038889,-107.8475,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048847,0.006131,1,Colorado,Rio Blanco,,,,,,,,,,,
8,103,6,40.086944,-108.761389,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049022,0.009693,1,Colorado,Rio Blanco,Rangely,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),7.894648,1.676625,1,Colorado,Rio Blanco,Rangely
8,123,9,40.386368,-104.73744,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045744,0.013254,1,Colorado,Weld,Greeley,,,,,,,,,,
8,5,5,39.604399,-105.019526,,,,,,,,Colorado,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.016102,4.905796,1,Colorado,Arapahoe,Littleton
8,13,3,40.164576,-105.100856,,,,,,,,Colorado,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.800855,5.14928,1,Colorado,Boulder,Longmont
8,13,12,40.021097,-105.263382,,,,,,,,Colorado,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.789167,4.294276,1,Colorado,Boulder,Boulder
8,31,27,39.73217,-105.0153,,,,,,,,Colorado,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),9.488525,6.373882,1,Colorado,Denver,Denver
8,101,15,38.276099,-104.597613,,,,,,,,Colorado,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.721053,1.912626,1,Colorado,Pueblo,Pueblo
8,123,8,40.209387,-104.82405,,,,,,,,Colorado,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.297521,4.854748,1,Colorado,Weld,Platteville
9,1,17,41.004657,-73.585128,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052737,0.015985,1,Connecticut,Fairfield,Greenwich (Town of),,,,,,,,,,
9,1,1123,41.399167,-73.443056,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.051048,0.01361,1,Connecticut,Fairfield,Danbury,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.095,4.059616,1,Connecticut,Fairfield,Danbury
9,1,3007,41.1525,-73.103056,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.053623,0.016011,1,Connecticut,Fairfield,Stratford (Town of),,,,,,,,,,
9,1,9003,41.118333,-73.336667,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052894,0.016858,1,Connecticut,Fairfield,Westport,,,,,,,,,,
9,3,1003,41.784722,-72.631667,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048632,0.012796,1,Connecticut,Hartford,East Hartford,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.030508,2.984688,1,Connecticut,Hartford,East Hartford
9,5,5,41.821342,-73.297257,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043952,0.009458,1,Connecticut,Litchfield,Cornwall,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),3.800833,2.49465,1,Connecticut,Litchfield,Cornwall
9,7,9007,41.55,-72.626,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049936,0.014357,1,Connecticut,Middlesex,Middletown,,,,,,,,,,
9,9,27,41.3014,-72.902871,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044494,0.015167,1,Connecticut,New Haven,New Haven,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.259167,4.27328,1,Connecticut,New Haven,New Haven
9,9,9002,41.256788,-72.55327,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052039,0.015241,1,Connecticut,New Haven,Madison (Town of),,,,,,,,,,
9,11,124,41.35362,-72.07882,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049676,0.012621,1,Connecticut,New London,Groton,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.011667,3.28185,1,Connecticut,New London,Groton
9,13,1001,41.976389,-72.388056,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048962,0.011983,1,Connecticut,Tolland,Stafford (Stafford Hollow),,,,,,,,,,
9,15,9991,41.84046,-72.010368,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046627,0.010705,1,Connecticut,Windham,,,,,,,,,,,
9,1,10,41.170833,-73.194722,,,,,,,,Connecticut,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.026667,3.577797,1,Connecticut,Fairfield,Bridgeport
9,3,25,41.771444,-72.679923,,,,,,,,Connecticut,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.244538,3.540868,1,Connecticut,Hartford,Hartford
9,9,2123,41.550556,-73.043611,,,,,,,,Connecticut,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.378947,3.516174,1,Connecticut,New Haven,Waterbury
80,26,8012,32.466389,-114.768611,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050774,0.011189,1,Country Of Mexico,SONORA,,,,,,,,,,,
10,1,2,38.986672,-75.5568,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049725,0.009343,1,Delaware,Kent,,,,,,,,,,,
10,3,1007,39.5513,-75.732,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048833,0.01081,1,Delaware,New Castle,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.501266,3.211178,1,Delaware,New Castle,
10,3,1010,39.817222,-75.563889,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049571,0.011115,1,Delaware,New Castle,,,,,,,,,,,
10,3,1013,39.773889,-75.496389,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.050081,0.012465,1,Delaware,New Castle,,,,,,,,,,,
10,3,2004,39.739444,-75.558056,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043541,0.013983,1,Delaware,New Castle,Wilmington,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.584589,4.640536,1,Delaware,New Castle,Wilmington
10,5,1002,38.6539,-75.6106,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.0495,0.009728,1,Delaware,Sussex,Seaford,,,,,,,,,,
10,5,1003,38.7791,-75.16323,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045889,0.008334,1,Delaware,Sussex,Lewes,,,,,,,,,,
10,1,3,39.155,-75.518056,,,,,,,,Delaware,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.246667,3.844903,1,Delaware,Kent,Dover
10,3,1003,39.761111,-75.491944,,,,,,,,Delaware,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.955446,4.836186,1,Delaware,New Castle,
10,3,1012,39.691962,-75.761299,,,,,,,,Delaware,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.488119,4.806398,1,Delaware,New Castle,Newark
11,1,41,38.895572,-76.958072,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043979,0.012952,1,District Of Columbia,District of Columbia,Washington,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.165156,4.605265,1,District Of Columbia,District of Columbia,Washington
11,1,41,38.895572,-76.958072,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043979,0.012952,1,District Of Columbia,District of Columbia,Washington,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.318414,5.579241,1,District Of Columbia,District of Columbia,Washington
11,1,43,38.921847,-77.013178,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046768,0.01446,1,District Of Columbia,District of Columbia,Washington,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.00084,4.479745,1,District Of Columbia,District of Columbia,Washington
11,1,43,38.921847,-77.013178,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046768,0.01446,1,District Of Columbia,District of Columbia,Washington,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),7.923529,4.192771,1,District Of Columbia,District of Columbia,Washington
11,1,50,38.970092,-77.016715,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.052352,0.011792,1,District Of Columbia,District of Columbia,Washington,,,,,,,,,,
11,1,51,38.89477,-76.953426,,,,,,,,District Of Columbia,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.87135,5.174593,1,District Of Columbia,District of Columbia,Washington
11,1,51,38.89477,-76.953426,,,,,,,,District Of Columbia,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),8.74876,4.532512,1,District Of Columbia,District of Columbia,Washington
11,1,53,38.875161,-77.012816,,,,,,,,District Of Columbia,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),7.95927,4.640246,1,District Of Columbia,District of Columbia,Washington
11,1,53,38.875161,-77.012816,,,,,,,,District Of Columbia,,,PM2.5 - Local Conditions,24-HR BLK AVG,Daily Mean,Micrograms/cubic meter (LC),7.868539,4.247129,1,District Of Columbia,District of Columbia,Washington
12,1,3012,29.566112,-82.26608,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041302,0.011,1,Florida,Alachua,Micanopy,,,,,,,,,,
12,3,2,30.201111,-82.441111,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041239,0.010192,1,Florida,Baker,,,,,,,,,,,
12,5,6,30.130433,-85.731517,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042423,0.010209,1,Florida,Bay,Lower Grand Lagoon,,,,,,,,,,
12,9,7,28.053611,-80.628611,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.035917,0.008302,1,Florida,Brevard,Melbourne,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.304167,1.546851,1,Florida,Brevard,Melbourne
12,9,4001,28.310841,-80.61533,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042111,0.008133,1,Florida,Brevard,Cocoa Beach,,,,,,,,,,
12,11,33,26.073536,-80.33845,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039214,0.010462,1,Florida,Broward,Davie,,,,,,,,,,
12,11,34,26.053889,-80.256944,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038982,0.010363,1,Florida,Broward,Davie,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.889744,3.08856,1,Florida,Broward,Davie
12,11,2003,26.292025,-80.09647,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038937,0.010441,1,Florida,Broward,Pompano Beach Highlands,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.503846,2.787293,1,Florida,Broward,Pompano Beach Highlands
12,11,8002,26.088421,-80.111193,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039037,0.011057,1,Florida,Broward,Dania,,,,,,,,,,
12,21,4,26.270083,-81.710959,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040756,0.010636,1,Florida,Collier,Naples,,,,,,,,,,
12,23,2,30.178056,-82.619167,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042754,0.010704,1,Florida,Columbia,Lake City,,,,,,,,,,
12,31,77,30.477725,-81.587339,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043362,0.010569,1,Florida,Duval,Jacksonville,,,,,,,,,,
12,31,100,30.260278,-81.453611,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042224,0.01053,1,Florida,Duval,Jacksonville,,,,,,,,,,
12,31,106,30.378217,-81.8409,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042949,0.011373,1,Florida,Duval,Jacksonville,,,,,,,,,,
12,33,4,30.525367,-87.20355,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042883,0.010616,1,Florida,Escambia,Ferry Pass,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.261017,3.168814,1,Florida,Escambia,Ferry Pass
12,33,18,30.36805,-87.270967,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04468,0.010487,1,Florida,Escambia,Pensacola,,,,,,,,,,
12,35,4,29.489083,-81.276833,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040415,0.008607,1,Florida,Flagler,Bunnell,,,,,,,,,,
12,55,3,27.189215,-81.34035,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042539,0.009326,1,Florida,Highlands,Sebring,,,,,,,,,,
12,57,81,27.740033,-82.465146,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043275,0.012042,1,Florida,Hillsborough,Ruskin,,,,,,,,,,
12,57,1035,27.928356,-82.454539,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039941,0.010814,1,Florida,Hillsborough,Tampa,,,,,,,,,,
12,57,1065,27.892523,-82.538429,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046063,0.01307,1,Florida,Hillsborough,Tampa,,,,,,,,,,
12,57,3002,27.96565,-82.2304,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043587,0.011295,1,Florida,Hillsborough,Valrico,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.159322,3.315755,1,Florida,Hillsborough,Valrico
12,59,4,30.848611,-85.603889,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042619,0.010114,1,Florida,Holmes,,,,,,,,,,,
12,61,9991,27.8492,-80.4554,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042452,0.008779,1,Florida,Indian River,,,,,,,,,,,
12,69,2,28.523889,-81.723333,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04413,0.011523,1,Florida,Lake,Clermont,,,,,,,,,,
12,71,2002,26.548212,-81.981523,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040577,0.011124,1,Florida,Lee,Cape Coral,,,,,,,,,,
12,71,3002,26.449247,-81.939256,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043768,0.009517,1,Florida,Lee,Fort Myers Beach,,,,,,,,,,
12,73,12,30.439722,-84.346389,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041093,0.011258,1,Florida,Leon,Tallahassee,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.599167,3.849359,1,Florida,Leon,Tallahassee
12,77,9991,30.1103,-84.9903,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04014,0.009717,1,Florida,Liberty,,,,,,,,,,,
12,81,3002,27.633089,-82.54593,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042221,0.01259,1,Florida,Manatee,Palmetto,,,,,,,,,,
12,81,4012,27.480873,-82.618709,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043061,0.012094,1,Florida,Manatee,Bradenton,,,,,,,,,,
12,81,4013,27.449763,-82.522041,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040237,0.011476,1,Florida,Manatee,Bradenton,,,,,,,,,,
12,83,3,29.170533,-82.100646,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042092,0.010455,1,Florida,Marion,Ocala,,,,,,,,,,
12,83,4,29.192754,-82.173149,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040626,0.010615,1,Florida,Marion,Ocala,,,,,,,,,,
12,85,7,27.172458,-80.240689,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040194,0.00946,1,Florida,Martin,Stuart,,,,,,,,,,
12,86,27,25.732878,-80.16175,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.037138,0.009583,1,Florida,Miami-Dade,Miami,,,,,,,,,,
12,86,29,25.587327,-80.325922,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038014,0.011383,1,Florida,Miami-Dade,Cutler Ridge,,,,,,,,,,
12,91,2,30.426533,-86.666217,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042649,0.010895,1,Florida,Okaloosa,Fort Walton Beach,,,,,,,,,,
12,95,8,28.45445,-81.381181,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.03897,0.010504,1,Florida,Orange,Orlando,,,,,,,,,,
12,95,2002,28.596389,-81.3625,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042341,0.010239,1,Florida,Orange,Winter Park,,,,,,,,,,
12,97,2002,28.347509,-81.636464,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043175,0.011322,1,Florida,Osceola,Kissimmee,,,,,,,,,,
12,99,21,26.593808,-80.058492,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038552,0.010003,1,Florida,Palm Beach,Lantana,,,,,,,,,,
12,99,22,26.687606,-80.219619,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040289,0.009561,1,Florida,Palm Beach,,,,,,,,,,,
12,101,5,28.332225,-82.305643,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041699,0.01076,1,Florida,Pasco,Dade City,,,,,,,,,,
12,101,2001,28.195574,-82.756264,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042521,0.010862,1,Florida,Pasco,Holiday,,,,,,,,,,
12,103,4,27.946688,-82.731767,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04357,0.012108,1,Florida,Pinellas,Clearwater,,,,,,,,,,
12,103,18,27.785866,-82.739875,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041414,0.011367,1,Florida,Pinellas,Saint Petersburg,,,,,,,,,,
12,103,5002,28.090299,-82.700707,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041439,0.011366,1,Florida,Pinellas,Tarpon Springs,,,,,,,,,,
12,105,6005,27.939746,-82.000084,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041182,0.011061,1,Florida,Polk,Lakeland,,,,,,,,,,
12,105,6006,28.028889,-81.972222,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041914,0.010994,1,Florida,Polk,Lakeland,,,,,,,,,,
12,111,13,27.389079,-80.311033,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040111,0.009214,1,Florida,St. Lucie,Fort Pierce,,,,,,,,,,
12,113,15,30.394133,-87.008033,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043527,0.010925,1,Florida,Santa Rosa,Gulf Breeze,,,,,,,,,,
12,115,1005,27.307268,-82.570376,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.03945,0.010642,1,Florida,Sarasota,Sarasota,,,,,,,,,,
12,115,1006,27.350278,-82.479722,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040315,0.01131,1,Florida,Sarasota,Sarasota,,,,,,,,,,
12,115,2002,27.089194,-82.362583,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039014,0.010593,1,Florida,Sarasota,Venice,,,,,,,,,,
12,117,1002,28.746111,-81.310556,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043148,0.011213,1,Florida,Seminole,Sanford,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.683333,2.6139,1,Florida,Seminole,Sanford
